Winery,Wine name,Vintage,Region,Country,Regional wine style,Average rating,Scan date,Scan/Review Location,Your rating,Your review,Personal Note,Wine type,Drinking Window,Link to wine,Label image
Bodega Pablo Fallabrino,El Elefante Pisador Natural Orange,2024.0,Atlàntida,Uruguay,,4.0,,Unfiltered Natural Wine and More,4.2,"8.5 out of 10 - Meyer lemon, salt, grapefruit, sour orange flavor I don’t know which. Definite minerals and some toast. I don’t think there’s much aging at all. There is a meaty fruit taste like green melon Some citrus blossom as well.

Excellent recommendation from Unfiltered Wine Shop in downtown phoenix.",,White Wine,,https://www.vivino.com/wines/178310763,
Jolie-Laide,Glou d'Etat Red,2023.0,California,United States,Californian Rhône Blend Red,4.0,,Unfiltered Natural Wine and More,3.5,"7.1 out of 10 - I really like the blend in this, but like other wines from this winery, I think the flavor could pop more. 

I got a little bit of jam, raspberry, some earthiness like leather some notes of lavender, maybe some sour cherry.

Enjoyed at a wine tasting at Unfiltered!",,Red Wine,,https://www.vivino.com/wines/176820654,
Jolie-Laide,Gamay Noir,2024.0,Sonoma County,United States,,4.1,,Unfiltered Natural Wine and More,3.4,"6.9 out of 10 - I was expecting a beaujolais, which I love, but I was a bit let down. I felt the intsity of the flavor was there. It needed to be amped up a bit.

 Cherry jolly ranger, fruit roll-up, raspberry, jam, and the lightest touch of milk chocolate. It also had plenty of earthy notes.

Tasted at an Unfiltered Wine Tasting.",,Red Wine,,https://www.vivino.com/wines/180010421,
Jolie-Laide,Fanucchi-Wood Road Trousseau Gris,2024.0,Russian River Valley,United States,Californian White,4.3,,Unfiltered Natural Wine and More,3.4,"6.8 out of 10 - Lemon pie, Meyer lemon, melon, peach, lychee, and saline with other flavors I can’t put my name on.

 I do feel like it’s lacking a little bit of flavor overall, and it’s a bit light. But I see where and when it can be enjoyed, and I respect the craft.

I tasted at an Unfiltered Wine tasting",,White Wine,,https://www.vivino.com/wines/179970065,
Benegas,Arraigo Benegas Estate Cabernet Franc,2022.0,Mendoza,Argentina,Argentinian Mendoza Cabernet Franc Red,3.9,,,3.8,"7.6 out of 10 - my first Argentinian 🇦🇷 Cabernet Franc on the app.

And I really like this. I have flavors of cherry, dried chili pepper, cracked pepper, leather, mushroom, chocolate.

Really enjoyable! Definitely spicy!",,Red Wine,,https://www.vivino.com/wines/172271245,
Château Dalem,Château de La Huste Fronsac,2021.0,Fronsac,France,Bordeaux Libournais Red,3.8,,Total Wine & More,3.7,"7.4 out of 10 - lovely and affordable right bank Bordeaux blend. 

Flavors I taste: plum, cranberry, maybe a little bit of sour cherry, tobacco, mushroom, charcoal, cinnamon, pepper.

Really enjoyable - I may want to feel a little cozier than I am right now. Like if someone got a Snuggie and just wrapped you in it.

AOC Fronsac",,Red Wine,,https://www.vivino.com/wines/167942407,
J. Lohr Vineyards & Wines,Estates Seven Oaks Cabernet Sauvignon,2022.0,Paso Robles,United States,Californian Paso Robles Cabernet Sauvignon Red,4.0,,Trader Joe's,3.0,"6.0 out of 10 - has a lot of great qualities for its price point. 

I get flavors of black cherry, chocolate, sour cherry, and a little bit of lemon too. It’s got subtle tangy sour flavor that I can’t exactly put my finger on.

I also get some cracked pepper and jalapeño with a little bit of spiciness coming through.

But overall I like this wine exactly for what it is! A cheap bottle that’s not terrible to drink.",,Red Wine,,https://www.vivino.com/wines/170491982,
The Austin,Calaveritas Malbec,2019.0,Texas Hill Country,United States,Texas Red,3.8,2025-04-21 00:20:34,Unfiltered Natural Wine and More,4.2,"8.5 out of 10 - It’s a funky! With a lot of effervescence; I like this one. I understand that it might not be for everybody, but I appreciate the funky flavor that it has.

I get flavors of a tart cherry jam that almost has an acidity, cinnamon, chocolate, and a hint of chile pepper, reminiscent of a Mexican Churro situation. There’s also cranberry. Quite a bit of earthy sediment at the end.

@NotOverlyAcerbic I don’t know if you like funky flavor, but I know you’re on the look out for good Texas wines!",,Red Wine,,https://www.vivino.com/wines/161236310,https://images.vivino.com/labels/Rwh-6ObkRLaubjAi9hr6Kw.jpg
Michele Chiarlo,Barbera d'Asti Le Orme,,Barbera d'Asti,Italy,Italian Barbera,3.7,,POMO Pizzeria - Biltmore,3.4,"6.9 out of 10 - slightly above average Barberra with a nice sourness on it. I love I find even the more average Barberra’s pretty interesting. 

I get flavors of blueberry, chocolate, peppercorn, and cherry",,Red Wine,,https://www.vivino.com/wines/1513611,
Feudi di San Gregorio,Falanghina,,Falanghina del Sannio,Italy,Southern Italy White,3.8,,POMO Pizzeria - Biltmore,2.5,"5.0 out of 10 - ordered at Pomo. I like the effervescence on the wine. It is  light and crisp.

The flavor slightly oaky, reminds me of some bitter flavors you get with chardonnays.  However there were also a lot of notes apple and asian pear. It was quite sweet for my taste.",,White Wine,,https://www.vivino.com/wines/1894613,
Caliveda,Pinot Noir,,California,United States,Californian Pinot Noir,4.0,,Total Wine & More,2.0,"4.0 out of 10 crazy sweet Pinot (imo) that’s not my favorite. Tried at a wine tasting at total wine. 

I got flavors of cherry and chocolate, but then a strong honey and maybe sweet blueberry flavor that really over powered the flavor for me.

Would not try again.",,Red Wine,,https://www.vivino.com/wines/172556768,
Herzog,Baron Herzog Cabernet Sauvignon,2021.0,Central Coast,United States,Californian Cabernet Sauvignon,3.3,,AJ's,3.3,"6.7 out of 10 - slightly above average Cabernet, especially for its price. And the fact that it’s an industrial made kosher wine.

I get flavors of blueberry, wheat grass, vanilla, and a red fruit of some kind but I can’t identify it.

For its price at $15 you can’t deny that it’s good enough to serve at a party. Particularly if you are having a Passover party.",,Red Wine,,https://www.vivino.com/wines/171118201,
Manischewitz,Concord Grape,,New York,United States,,3.6,,,2.9,"5.9 out of 10 - Manischewitz Concord Grape gets a hell of a curve in my book. As a wine it’s near undrinkable. But something about it unlocks a memory for me every year of my childhood during Passover.

Pure grape jam (because surprise grape isn’t a flavor in Vivino). Maybe a little bit of cherry. But expect something that is so sweet it tastes like grape juice.

Thanks for the memories Manischewitz!",,Red Wine,,https://www.vivino.com/wines/1470117,
Shiloh,Amichai Solomon,2019.0,Judean Hills,Israel,Israeli Syrah,4.0,2025-04-15 02:04:07,Total Wine & More,3.7,"7.3 out of 10 - this is a great blend. It’s a little bit better on the first day that you drink it. Wait 30 minutes for tannins to open up.

I get cherry, blackberry, blackberry jam, tobacco, leather, and a funk like a little bit of wild mushroom.

If I were to rate it again on the second day, I’d probably give it a 7.1 or 7.0. But it was really good last night.

Vivino should edit the blend - another reason why not letting users edit is stupid - mostly Syrah but 9% petit Verdot.",,Red Wine,,https://www.vivino.com/wines/171456806,https://images.vivino.com/labels/Bz4iK6nfQhCVSdJIQJ84UQ.jpg
Binyamina,Bin Chardonnay ( שרדונה ),2023.0,Galilee,Israel,Israeli Chardonnay White,3.6,2025-04-15 02:01:16,Total Wine & More,3.6,"7.3 out of 10 - oak, butter, melon, and minerals. Really nice. Enjoyed for second night Seder!

Above average Chardonnay for me. Would definitely try again.",,White Wine,,https://www.vivino.com/wines/180183510,https://images.vivino.com/labels/FcUt5UoyQu2TLqZwka2Bmw.jpg
Viso,Viso Barbera - Nebbiolo,2022.0,Piedmont,Italy,Northern Italy Red,4.1,,Postino Kierland,3.9,"7.8 out of 10 - BLIND RETASTE WAS SUPER CLOSE. Same vintage and wine. I was only a point off.

delicious! Chili pepper, plum, blackberry, black pepper, peppercorn steak. Barbecue rub and a little bit of smoke. Cumin as well.",,Red Wine,,https://www.vivino.com/wines/177997074,
Ca' del Sarto,Pinot Grigio Friuli Grave,2023.0,Friuli Grave,Italy,Northern Italy Pinot Grigio,3.6,,Postino Kierland,3.3,"6.6 out of 10 - pretty average but still enjoyable and refreshing.

Pucker up for almost a sharp and sour taste.  Salt pickled lemon, sour lemon candy, lemon, some cantaloupe, melon. And minerals. Some mint on the after taste. Good for a sightly more hot April evening.",,White Wine,,https://www.vivino.com/wines/176819511,
Joel Gott,Cabernet Sauvignon (815),2021.0,California,United States,Californian Cabernet Sauvignon,3.9,,Safeway,3.5,"7.0 out of 10 - EXCELLENT VALUE for its price. I was kind of blown away. Would try another vintage for sure.

Is it the greatest? No. But it’s among the greats for under $20 a bottle.

Chocolate, vanilla, plum (a lot of it), and smoke.",,Red Wine,,https://www.vivino.com/wines/167190252,
Brigadoon,M. Bruni-Merritt Pinot Noir,2021.0,Willamette Valley,United States,Oregon Pinot Noir,4.1,2025-04-15 01:12:11,Unfiltered Natural Wine and More,3.9,"7.9 out of 10 - love the texture as it’s a bit of different taste than their typical Pinot. I believe the grapes are grown two hours north from the winery, although I could be getting the Pinots switched up.

I get flavors of blueberry, cranberry, pepper, and tobacco. Wonderful tastes blended together.

Enjoyed a glass at an Unfiltered Wine Tasting.",,Red Wine,,https://www.vivino.com/wines/179847124,https://images.vivino.com/labels/4oOuzR6iSlu94Rb-MuTRhA.jpg
Brigadoon,Pinot Blanc,2023.0,Willamette Valley,United States,Oregon White,3.8,2025-04-15 01:09:00,Unfiltered Natural Wine and More,4.0,"8.0 out of 10 - awesome Pinot Blanc. Flavors of apple and minerals, but also a spiced flavors like Aleppo pepper or something. Maybe a little bit of peach too!

Enjoyed a sip at an Unfiltered Wine Tasting!",,White Wine,,https://www.vivino.com/wines/180183401,https://images.vivino.com/labels/VsQJgXXURoifWLm7jcd9-w.jpg
Tartessos,Espumoso,,Castilla,Spain,Spanish Sparkling,3.4,2025-04-15 01:04:16,Brussard’s,2.0,"4.1 out of 10 - 2.0 very sharp, not very good by itself. But good for mimosas. Got pear and salt for the flavor but not much after that. Maybe some slight pineapple, but not much. @

Enjoyed at brunch in NOLA. Would not try again. @",,Sparkling,,https://www.vivino.com/wines/4610483,https://images.vivino.com/labels/BWGir9eSSQyVXPPTmH28fg.jpg
Antoine Reniaume,Bourgogne Pinot Noir,,Bourgogne,France,Burgundy Red,3.6,2025-04-15 00:59:57,Arnaud's,4.3,"8.6 out of 10 - maybe I want to downgrade the rating but I recall this being absolute lovely. It could be that it was a good night with friends where the wine was flowing but oh well.

The flavors I got were spices like dried chili pepper and black pepper, tobacco, and cranberry. There is a notable jam flavor almost like a blackberry jam.

Great Pinot, would try again!",,Red Wine,,https://www.vivino.com/wines/174185048,https://images.vivino.com/labels/389_UV-JSa6PrBG5kNqSfQ.jpg
Henri Bourgeois,Sancerre Les Baronnes Blanc,,Sancerre,France,Upper Loire White,4.0,,Arnaud's,3.9,"7.9 out of 10 - peach, apple, salt, some lemon but not as pronounced as other sancerres.

I enjoyed a bottle with friends in NOLA at Arnaud’s. Awesome for a muggy New Orleans day. Great for its price! I want a retaste.",,White Wine,,https://www.vivino.com/wines/2201951,
La Chevalière,Pinot Noir,2021.0,Pays d'Oc,France,Languedoc-Roussillon Red,3.6,2025-04-15 00:45:40,Tujague's Restaurant,3.6,"7.2 out of 10 - funky smell and taste like truffle. Definite cherry, sour cherry, plum, pepper, chili pepper, chocolate.

Don’t know if I’d love the funk day in and out, but it was certainly enjoyable that night.

Enjoyed at the first restaurant in NOLA.",,Red Wine,,https://www.vivino.com/wines/167653133,https://images.vivino.com/labels/MpKb8X6-Q5epJhBiH1McEA.jpg
Jean Reverdy & Fils,La Reine Blanche Sancerre,2023.0,Sancerre,France,Upper Loire White,4.0,2025-04-15 00:43:24,Tujague's Restaurant,3.7,"7.4 out of 10 - 3.7 love the effervescence! Great loop. Lemon pith, and a little bit of apple. It also has a slight pineapple and stone flavor. Overall very lovey wine. 

Enjoyed at the first restaurant in NOLA.",,White Wine,,https://www.vivino.com/wines/173745791,https://images.vivino.com/labels/_Q6qGfMuSnaSRieJjgFLCA.jpg
Bouvet Ladubay,Bouvet Excellence Crémant de Loire Rosé Brut,,Crémant de Loire,France,French Crémant,3.9,2025-04-15 00:39:46,Tujague's Restaurant,3.4,"7.8 out of 10 - great, light, and refreshing. Like the crisp underripenned strawberry. Some minerals. Really nice to enjoy on a hot New Orleans day.

Enjoyed a bottle with friends on the first night in NOLA.",,Sparkling,,https://www.vivino.com/wines/2587415,https://images.vivino.com/labels/YjIoJOOmS3qTTxveP-5SdQ.jpg
Francis Ford Coppola Winery,Director's Cut Cabernet Sauvignon,2021.0,Sonoma County,United States,Californian Sonoma County Cabernet Sauvignon Red,4.0,2025-03-31 00:49:12,,3.2,"6.4 out of 10 - decent - not great. Definitely tastes mass produced. And I liked it a lot better the first day I opened it.

I get notes of chocolate, pepper, cherry, blackberry jam, and smoke. I usually love this combo but for this wine I wasn’t my favorite.",,Red Wine,,https://www.vivino.com/wines/168954796,https://images.vivino.com/labels/FaZDn_M9ReO8HQqf-rQy1g.jpg
Zacharias Winery,Lexis M,2019.0,Peloponnesos,Greece,Greek Red,4.1,2025-03-29 02:31:20,Unfiltered Natural Wine and More,4.1,"8.2 out of 10 - the score could be bumped up later. Very enjoyable wine. I like this one a lot.

 I got notes of tobacco and cherry and jam. There was a little bit of pepper and dried herbs as well. Very good blending of flavors for a single vineyard.",,Red Wine,,https://www.vivino.com/wines/164877535,https://images.vivino.com/labels/VT6TsPOwTTybTm9ZOf7Mvg.jpg
Boutari,Agiorgitiko Boutari,2021.0,Nemea,Greece,Greek Nemea Red,3.4,2025-03-29 02:26:42,Unfiltered Natural Wine and More,4.1,"8.3 out of 10 - this could even be bumped up to an 8.4. Love this Nemea red. 

I got heavy notes both on the nose and on the pallet for chocolate. I also get a cherry and black cherry flavor. That’s a little bit tart.  Other notes that I got were pepper and cocoa.

Excellent wine would buy anytime.",,Red Wine,,https://www.vivino.com/wines/170979311,https://images.vivino.com/labels/EXqDL8VVQZCr9d-sVvM81Q.jpg
Zacharias Winery,μαλαγουζία (Malagouzia),2023.0,Peloponnesos,Greece,Greek Malagouzia,3.7,2025-03-29 02:20:14,Unfiltered Natural Wine and More,3.5,"7.0 out of 10 - some people disagree with me, but I think this wine really kind of had a taste of a Chardonnay a little bit. I got a little bit of oak maybe in a vanilla form.

But I think what I like more about it was the fusion of the flavors of pear and melon and minerals.

Really enjoyable perfect for spring day.",,White Wine,,https://www.vivino.com/wines/176776470,https://images.vivino.com/labels/815WLCSLRmGhIuftjUTkNA.jpg
Alpha Estate (Κτήμα Αλφα),Xinomavro Hedgehog Vineyard,2021.0,Amyndeon,Greece,Amyndeon Red,3.8,2025-03-28 05:19:03,Unfiltered Natural Wine and More,4.0,"8.1 out of 10 - this is a phenomenal wine that I learned has a two year aging process. Really adds some good flavor texture to the wine like chocolate or vanilla.

But the other flavors I get a raspberry black cherry and a little bit of spices like black pepper. There’s also an earthy flavor that is really enjoyable.",,Red Wine,,https://www.vivino.com/wines/170362109,https://images.vivino.com/labels/xjhqWXAKRYC2RQKAfHOs1g.jpg
